%time,field.Xref0,field.Xref1,field.Xref2,field.Xref3,field.Xref4,field.Yref0,field.Yref1,field.Yref2,field.Yref3,field.Yref4,field.Xges0,field.Xges1,field.Xges2,field.Xges3,field.Xges4,field.Yges0,field.Yges1,field.Yges2,field.Yges3,field.Yges4
1717770005338760852,0.0817315964979864,0.16334571026699096,0.24464860741291852,0.32531167802620997,0.4047770186732028,0.0013920934779910882,0.005952775109110442,0.014377475076886442,0.027559568576347074,0.04664202628068879,0.11743592800283398,0.23035638402678077,0.34310214238459497,0.45725992740231824,0.5733150055754038,-0.017674863682201006,-0.035166129907477806,-0.053457361253782025,-0.0730792588030981,-0.09426566281255727
1717770005423472404,0.08172400877754261,0.16327286089410098,0.24434956271305933,0.3244367451990372,0.4026436473986106,0.001688126940897834,0.007248825848410499,0.01758647412802836,0.03386295279014321,0.05753189762070612,0.10960985892043727,0.2203272878269815,0.3333683064984524,0.44858838609596136,0.5665571624464615,-0.020958938097715495,-0.04264030855681652,-0.06562674541938968,-0.09013183707558,-0.11636997641384814
1717770005506840229,0.08171196118954191,0.16315628193368842,0.24386570292960028,0.3230123780795918,0.39918142979352883,0.0020717269190497693,0.008936212938990004,0.02177638111099092,0.042082594784336506,0.07159764124276308,0.11574512379549086,0.22692143119152675,0.337778789507636,0.4498989779550719,0.5637557983665556,-0.026588967761180155,-0.05283575437508351,-0.08005628548494681,-0.10890838429909842,-0.13966066635158034
1717770005589721202,0.08169249510147146,0.16296507598088086,0.2430693457155551,0.32068394942408407,0.39367050876228343,0.0025758093658944056,0.011157659596495107,0.027277351632027633,0.05274960511717284,0.08936736230823973,0.10728607902520286,0.21535395313516342,0.3253390117920437,0.43706050715325334,0.5510007584087654,-0.030598292900086862,-0.06270893242975688,-0.09701623607749345,-0.13380772282098582,-0.17347696902814028
1717770005673511266,0.08166005145868704,0.16264776352777296,0.24176341661971193,0.31699059465535734,0.38548633885150974,0.003242923364063389,0.014084002409098382,0.03442056658005545,0.06618170117134062,0.11058463727734281,0.11100937266843582,0.21725442755224075,0.3227592879043431,0.4289727240081914,0.5363160902824692,-0.041503328782983795,-0.08283503788540277,-0.12599167807408646,-0.17186575135562498,-0.2207778759714357
1717770005757787704,0.08160625367267903,0.16213075489935294,0.23972322983769032,0.3116509151128953,0.3749376093856419,0.004117992539602483,0.01785360714685171,0.043295812606990454,0.08189239015953417,0.13343749822684928,0.10034740924301373,0.20092873448634033,0.30276689184266725,0.40587440942114816,0.5107563189797595,-0.04887043834201184,-0.09957461175940338,-0.1529719635948306,-0.20933037485747286,-0.2690519394658801
1717770005842084884,0.08152084065814239,0.16135326928633822,0.23693138769220234,0.3052738168789841,0.3642220679088916,0.005216794497892652,0.022383079042209243,0.053225188666027885,0.0978504753372978,0.15433469758138663,0.1018505013336287,0.19896676591426282,0.2949762589915092,0.39141030753597056,0.48870094522706164,-0.0608674742630079,-0.12044974163955942,-0.18137614764866236,-0.2448975935269791,-0.31141250471778914
1717770005922242164,0.08140249951095242,0.16039897505352776,0.23404851344829236,0.2999568410841232,0.3572194531492553,0.006444459566310939,0.02700764413655084,0.06219072717202958,0.11037221750029351,0.1686086716027235,0.09087537061878959,0.18187326712296023,0.2738819802494541,0.36705414769225864,0.4618964683568227,-0.06475891414556076,-0.13090796170633728,-0.19946928473764503,-0.27081401046272724,-0.3454166905040856
1717770006005711078,0.0812850942943332,0.1596640731721497,0.23251146777584702,0.29845756421190195,0.3574560929050066,0.007484728009742277,0.030262776822449995,0.06712224998007685,0.11530527283868125,0.17182130717101077,0.09254346677154633,0.18128602004641498,0.2696936280766748,0.3593735394597309,0.450886472471203,-0.07435105966449924,-0.14569545447179796,-0.21689882995581786,-0.28950119987198386,-0.36383772309837126
1717770006091154575,0.08124235413360845,0.15965815135610256,0.23339037365629736,0.3018394171715322,0.3652363396068865,0.007860262875543996,0.030583079777620422,0.06571213785808858,0.11031726050620642,0.1618796375525066,0.08722877866805478,0.175754219831997,0.2666595567352796,0.36018858349793925,0.4569308565232843,-0.06976689209559872,-0.13925036399588006,-0.2092242001186044,-0.2800897829827303,-0.3522086395791634
1717770006173230886,0.08131041218729901,0.16038983920596261,0.23609073388700025,0.30815942863304024,0.3768014463178711,0.007347144474974342,0.027766144189605463,0.05849500796773098,0.09701710212863121,0.1413786984838611,0.0967180065288831,0.19070045877046157,0.28569415277760385,0.3832122009140415,0.4837189321380518,-0.06864993656929617,-0.13297380771500544,-0.19552746057463782,-0.2575789924868298,-0.31939253553900543
1717770006255301713,0.08143411520841555,0.1613489505897096,0.23905368744432298,0.31440824745156565,0.38752916133245874,0.006243092756699448,0.023228604541300348,0.048523314883473674,0.08016771579649216,0.11669306368497694,0.09712709407193798,0.1963751530855012,0.2988568331245693,0.40448026603187853,0.5137377760904044,-0.05480820287537243,-0.10801804183988631,-0.16053761475082,-0.21254426965746726,-0.26430545421358037
1717770006341514348,0.08154556639291567,0.16212991576219124,0.2413256763238011,0.3190316192049971,0.3952983886758645,0.005020869074445976,0.018585939574435727,0.038777753066470896,0.06412643204775391,0.09353418383462386,0.10904162367747745,0.2147663192538676,0.3213186855169914,0.43010663636535,0.5415251961782117,-0.04657599026148323,-0.08952206189918498,-0.13079422519748685,-0.1712235388177557,-0.21110003587217246
1717770006422428846,0.08162226569018799,0.1626479962450554,0.2428031393095569,0.3220083813143984,0.4002785957571933,0.003956544520098103,0.014657423506377838,0.030654989741937807,0.050853148807433676,0.07442469379257734,0.10646126356135113,0.21448213593510507,0.3252433444201141,0.43866837670294356,0.555308354185306,-0.0342378385518406,-0.06719581329046244,-0.09958053421510701,-0.1316565411057957,-0.16369224830133783
1717770006505830049,0.08166978112481743,0.16296538354409765,0.2437058917694613,0.32382917784140114,0.4033339361018627,0.0031184409651927596,0.011591581613037366,0.024335455521334152,0.040525058077970424,0.0595277548838505,0.11522592861911006,0.226354383507289,0.3376846101569556,0.45077619229817567,0.5661008809145214,-0.028766655802286985,-0.05538641140510675,-0.08119865390648687,-0.10685834771827227,-0.13262640202625278
1717770006591225385,0.08169828861145563,0.1631565316643707,0.2442521983194648,0.3249375394135667,0.40520505863605316,0.0024816774792728205,0.00926331661836042,0.01952670064477219,0.03264099835677619,0.048113770519367716,0.1094608649055106,0.22027351414427662,0.3336775641020503,0.44959191487347144,0.5686128864047021,-0.02240448581069164,-0.04392130387045534,-0.06513194043498292,-0.08623370510744321,-0.10736373018283446
1717770006675449848,0.08171557037219856,0.1632730526872402,0.24458784270665812,0.3256236232344071,0.40637152073453475,0.002000387319208809,0.007497775820980909,0.0158652124684024,0.02661154183178085,0.039346431343143085,0.11725114148832846,0.23025768345551098,0.34342191284898915,0.45830292029221753,0.5753926868319975,-0.018459129451627573,-0.035307520883785026,-0.05146323443357063,-0.06739834299314032,-0.083304007436957
1717770006755157470,0.0817262270999351,0.16334579257303186,0.24479918724306762,0.32605908399706535,0.4071171705341497,0.0016334031705555374,0.006145121682775503,0.013046267765499425,0.021947365511696917,0.032533460158719094,0.11094170244039775,0.2231255560691796,0.3377972586692714,0.45484815495818803,0.5748643970278559,-0.013445009804033792,-0.02654586462457158,-0.03977770650489049,-0.053438342064141164,-0.06776857022033214
1717770006840003252,0.08173302922421044,0.1633924892730978,0.24493599976649746,0.32634306505410793,0.40760671204399435,0.001349446473558593,0.005092961539893244,0.0108424187291028,0.018283420959171924,0.027157473170462566,0.1179810335663849,0.23157693120564224,0.34521269236096835,0.46051383329559586,0.5780091495191892,-0.013393015772437341,-0.025682555322959377,-0.03757966628785321,-0.04949476361307819,-0.06148620271681306
1717770006922458648,0.08173746635444713,0.16342329357949617,0.24502692630768713,0.32653311535014223,0.40793649177190827,0.001126017088382371,0.0042606609464899345,0.009090352291875006,0.015356952049411393,0.022844840391663363,0.11126475552858589,0.22377065186119702,0.3387832146407004,0.4561900466420736,0.5765835251495228,-0.010076828805768467,-0.019843358216277942,-0.029664090167042807,-0.0398022111958607,-0.05046569020398915
1717770007006346940,0.08174046254697309,0.16344412846165682,0.2450888448540264,0.32666347358784426,0.4081638459640153,0.0009471769447263222,0.0035909940773804555,0.007673812951041149,0.012980234686029126,0.01932755984079851,0.11833573007849306,0.2322611770295241,0.3462163099067855,0.4618220412938343,0.5796032078675691,-0.009692798957810963,-0.0184747469137566,-0.026999814010977615,-0.03563368515387889,-0.04445168244134656
1717770007091697931,0.08174249946281638,0.16345849837591456,0.24513200650683883,0.3267547383100434,0.40832391656307493,0.0008016074479637302,0.003043179748854653,0.0065096237881573345,0.011018380496723367,0.016412317690526274,0.1114857760954789,0.2241986685018001,0.33941015046960726,0.4570118114123862,0.5776018224710207,-0.007245619153709956,-0.014259322263117918,-0.021381589906930287,-0.02887023437087416,-0.036908409558843946
1717770007172446727,0.08174389948778699,0.16346869895278818,0.24516262927474577,0.32681991405638294,0.4084386699589586,0.0006811910716998678,0.0025878418250127803,0.005537584631776086,0.009373368960453007,0.013958036272435333,0.1185052954350339,0.2325862677295033,0.3466957296608693,0.4624554339167533,0.5803913649641949,-0.007235161431907229,-0.013686206383511985,-0.019903530684188302,-0.026211463221194314,-0.03266556175996855
1717770007257284879,0.08174497987507884,0.16347602380608092,0.245184807264191,0.32686722110863115,0.40852224412148047,0.000580025786257391,0.002203507237805005,0.004713508257961787,0.007972918939572879,0.01186026765338162,0.11160966306888245,0.2244421372977114,0.3397748675025339,0.45750361622210267,0.5782307657588234,-0.005015763954461502,-0.009773989867391534,-0.014586954298828728,-0.019713580635647918,-0.025324865811381155
1717770007340859889,0.0817456754030619,0.16348134476157572,0.2452010043752356,0.3269019543032812,0.40858378263790873,0.000493747883188174,0.0018742383182215056,0.0040044312844469705,0.0067628808683054655,0.010040431867684305,0.11862680868257326,0.23281500847092806,0.34702304646860066,0.46287016118757673,0.5808802797979131,-0.004843244488571244,-0.009084359997136035,-0.013265276704040837,-0.01767970882177279,-0.02240146822685406
1717770007423665761,0.08174625230723181,0.16348531337312203,0.2452130550948186,0.3269277817976037,0.4086295575169156,0.00041908596721132875,0.0015880109059719775,0.0033853690570810197,0.005702017612696824,0.008438423921871878,0.11165297254959376,0.2245272205300619,0.33990330624698534,0.4576727111487204,0.5784388066947578,-0.0035799081997318375,-0.007008802877965827,-0.010588721290014829,-0.014569564355418459,-0.0191034169628924
1717770007505314826,0.08174665436423871,0.16348825842130843,0.24522202790694073,0.32694703403854003,0.4086637014574545,0.0003535388231598136,0.0013355925024153312,0.0028370405736510137,0.004758354698851711,0.007007421761122131,0.11865599113106395,0.23287211792686635,0.34711397048407633,0.4630038862981721,0.5810682421236811,-0.003914002746664159,-0.007225698881419849,-0.010369079036054893,-0.013615963299258594,-0.017005375404713245
1717770007591558694,0.08174697022611704,0.1634904704999591,0.24522873575972004,0.326961416628025,0.4086891604855825,0.00029516453383371974,0.0011097709550439573,0.00234430224366933,0.003906644966596702,0.005710257837966316,0.11170088106378945,0.22461765411685888,0.3400343320847157,0.45785219616921624,0.5786785397065656,-0.002172882546681995,-0.0040857853239948975,-0.006017203843123564,-0.008225196813110553,-0.010862486535629483
1717770007673190832,0.08174719965028529,0.16349210366669578,0.24523371793510376,0.3269720840771313,0.4087079175039215,0.00024242519978170997,0.0009048016225776627,0.0018950205371972726,0.003126538246425316,0.004516791725862313,0.11871061815463359,0.23297337173395657,0.3472539331151939,0.4631728285544693,0.5812537783796626,-0.0019903595868621398,-0.003577534104399477,-0.0051936460723258394,-0.007104469856838079,-0.00938813132886141
1717770007755473375,0.08174735719634646,0.16349330278868482,0.2452373826206905,0.3269798391183263,0.40872137556082927,0.00019407882569018968,0.0007160136094796713,0.0014792618357932583,0.0024012577366593524,0.0034019993032921147,0.11170357907355573,0.22462423823916058,0.3400501366261838,0.4578938623561993,0.578773564204225,-0.0014607682932511238,-0.0027791834334599174,-0.0042443388131612435,-0.005945477725415089,-0.007871457923368177
1717770007839538335,0.08174766108262858,0.1634952655557012,0.24524252446942948,0.32698865626076534,0.40873213351882537,-1.3083741851533122e-05,-0.0001049185038473218,-0.0003555088641033047,-0.0008474172473075024,-0.0016671738809881122,0.11876914684488041,0.23306095325892304,0.3473456525238542,0.4632806865278429,0.5813989875458144,-0.0011581727321216745,-0.0016679620229117726,-0.001801726954816879,-0.0017513095750924669,-0.0015117164170505059
1717770007922684192,0.08174763915766063,0.16349500902279507,0.24524136769574062,0.3269852293352324,0.4087239743053011,-5.256289895757656e-05,-0.0002638815438639178,-0.0007165187253456135,-0.0014970053947197047,-0.0026974183901793533,0.11171011488745214,0.2246228434670842,0.3400345318609018,0.45785804222195886,0.5787085814634269,0.0016146879477511348,0.003715615971824095,0.006066028078383623,0.00839494504347364,0.010565562828783723
1717770008008141756,0.08174759023140085,0.16349451890072414,0.2452394255367287,0.326979823909695,0.4087116407301088,-9.288054562194712e-05,-0.00042708083958652214,-0.0010891338951203883,-0.0021711202491792605,-0.0037724891904375,0.11872268653308334,0.23298903242694846,0.34726266266690076,0.46319333099318927,0.5813112475731758,0.0026869945126155666,0.00515303458730416,0.0074236192828432265,0.009790821967947679,0.012384782262136969
1717770008093131542,0.08174750082957626,0.1634937797292515,0.2452365751916017,0.3269720566369596,0.4086942590918352,-0.00013470271840727255,-0.0005972621567009527,-0.0014797646450741947,-0.00288166911658339,-0.004911968446718181,0.11177018714276855,0.2247192786436531,0.3401317700399651,0.45796146044639097,0.5788225561821084,0.0023801770829455543,0.004544318156324138,0.0067337611159405805,0.009246856212961776,0.01220681622793636
1717770008172647237,0.0817473921311067,0.16349275875520963,0.24523261460565576,0.3269613731336618,0.4086705796214675,-0.00017875944875397423,-0.0007774715102717015,-0.001895607816799055,-0.0036421812955003585,-0.006138373287134089,0.11876504787980399,0.23305561025800875,0.34732185639777907,0.4632130409577251,0.5812558946602403,0.0025900480861115642,0.004894645239070029,0.0073458459309926555,0.010229913063566992,0.01365585385477063
1717770008255916833,0.08174724704522952,0.16349135238269968,0.2452272267117687,0.3269469680907825,0.40863870557883686,-0.00022587865729195683,-0.0009712012909687212,-0.0023450051737182354,-0.004468508946510103,-0.0074783694512502875,0.11167382432673326,0.22456590192820924,0.33996343094195264,0.4577612610322299,0.5785641726847478,0.0028079886706304197,0.005528903997893035,0.008490607166621892,0.01192565145977446,0.015946654248674388
1717770008341457843,0.08174703369908849,0.1634894368645945,0.2452200021018894,0.3269276415220408,0.40859604741711464,-0.0002770282508663732,-0.001182574590648324,-0.002837900938607796,-0.005379729898569749,-0.008964369803274305,0.11869589950728546,0.23293994047926625,0.3471794430988898,0.46303306644154574,0.5810204385405925,0.0035457834348661863,0.006854909268435182,0.01038098774072097,0.014417662624269656,0.019079506368619492
1717770008423039197,0.08174673910015495,0.16348688862557317,0.2452103179448496,0.32690181382518857,0.40853865822590535,-0.0003333705698128796,-0.0014165856399802055,-0.003386442074446253,-0.006399358522258908,-0.010636664392560974,0.11161893201040833,0.22446277968237638,0.33981912059290564,0.4575756196647201,0.5783355370626712,0.00405788862992296,0.008031531988864738,0.012268248529995774,0.016990556645303318,0.02230405299303886
1717770008505084276,0.08174636577995549,0.16348346217207588,0.24519739082785813,0.326866958174812,0.40846098123843066,-0.00039633457543885014,-0.0016794197091679459,-0.004005796361101803,-0.007556978432850531,-0.012546386536228263,0.11865997020264285,0.23286173237947178,0.347040300562464,0.4628113144678171,0.580689167373627,0.004814195102631445,0.009455034648016798,0.014409431973563775,0.020005086744120104,0.02639235780522484
1717770008591281890,0.08174582850937875,0.16347889702318952,0.2451798235819006,0.32681955558287934,0.40835454338208665,-0.00046771293590876185,-0.0019788965798290684,-0.004715267204112468,-0.008890545845923008,-0.014759628068918416,0.11150427668863917,0.22424193968926454,0.33950299363666997,0.457166451997127,0.5778348896212511,0.005909808228081611,0.011739525536528142,0.01788000678925843,0.024534013136127426,0.031784608904940365
1717770008673982620,0.08174518875047598,0.16347264742954865,0.24515583905839064,0.32675421488101397,0.40820654466756806,-0.0005498007257099884,-0.002325081719191299,-0.005539890928812813,-0.010449618484094368,-0.017363321751575927,0.11858254843805002,0.23270686742554716,0.34679987637275517,0.4624783700624395,0.5802559151502913,0.006578364176461868,0.01287900886493107,0.01942614597825764,0.02656309932832379,0.034450590615403384
1717770008754803895,0.0817441884662775,0.16346400936743274,0.2451224474852542,0.32666254982060533,0.407997045113257,-0.0006455824773415163,-0.002731167481962037,-0.0065126811623675025,-0.012299997610326706,-0.020473671658158377,0.11141413487158017,0.22405912635390157,0.3392109175221666,0.4567342180288725,0.5772212760792681,0.007346979064343887,0.014797311229438656,0.02276736499113009,0.031498327053062984,0.04113624588435028
1717770008840792179,0.08174290602682902,0.16345196186964722,0.245075251212649,0.32653169060361104,0.4076945371190373,-0.0007590172708102372,-0.003214736072380047,-0.007677914016061678,-0.014530472202396456,-0.0242483190534446,0.11838502511474482,0.23230972066955108,0.34618708712933555,0.46162793852754985,0.5791442792612373,0.00941660603471275,0.01857053808055812,0.028139400760149837,0.03850256611894228,0.049806427776782965
1717770008923638820,0.08174104577699375,0.16343466343053728,0.24500707522530316,0.3263406465098368,0.40724750693364103,-0.0008954310920338333,-0.0037995927963810953,-0.009095884511884676,-0.01726254747852853,-0.02890367831032742,0.11116337613095142,0.22353109405764077,0.33836395009694575,0.4555380927874599,0.5756451405841828,0.010727009737315734,0.021668839239398448,0.03325482754290082,0.045708131341364096,0.05918607907540259
1717770009007520914,0.08173832172157465,0.16340938515376005,0.2449063647203344,0.326055053672496,0.4065701494065081,-0.0010621123616222185,-0.004518478922987066,-0.010849870826228816,-0.02066446567397029,-0.03473885532662446,0.11800115430853063,0.23152193508618704,0.34494216864050836,0.4598544478490168,0.5767542762996434,0.013330160982419837,0.026462616351923807,0.040217139521078284,0.0550562812126498,0.07118597608953622
1717770009091789484,0.08173431504104837,0.1633715594366944,0.24475386689134504,0.3256168227095436,0.4055168185829781,-0.0012691795464887605,-0.005417013847980574,-0.013056125317039488,-0.024970463800393763,-0.042165477102353285,0.11050641196664482,0.22219581595729335,0.33631430177288557,0.4527280578659585,0.5720245899392058,0.01577148289555539,0.031935039062707726,0.04900703173135358,0.06718994078126261,0.08664182996829983
1717770009173764705,0.08172821256733903,0.1633134456646293,0.24451653041847365,0.32492629093367154,0.40383850799322085,-0.0015308404407118302,-0.006559332375755833,-0.01587749268838426,-0.03050446219399066,-0.05173440566273235,0.11719364114415179,0.22989157752540765,0.34242655527036303,0.45639768396819297,0.5722976235955876,0.019296460114189173,0.03820267652783789,0.05773906869021809,0.07843995382545163,0.10052986931645248
1717770009258785009,0.0817187230610559,0.16322160553705437,0.24413722302559407,0.32381197150855884,0.4011201778894531,-0.0018671614687653148,-0.008035567523448556,-0.019539508999209677,-0.0376994361773594,-0.0641253656931518,0.10947684234657977,0.21996735890090544,0.33265972868561294,0.4473758732022175,0.5646382663228305,0.02173166847124454,0.04452979590812277,0.06897673095771702,0.09536423672205384,0.12402841061554323
1717770009339534521,0.08170342884802093,0.16307263155073648,0.2435171956466634,0.3219888650806365,0.3967302714098902,-0.002306252290677283,-0.009969846392259105,-0.024340671293972545,-0.047080188018164625,-0.08000758552953208,0.11474128502845944,0.22491116070666767,0.3347189824845551,0.44567260837393147,0.5582406109585021,0.029977130664718445,0.05976824431806106,0.09092805659415326,0.12415147769561963,0.15967449757711957
1717770009422274351,0.08167832381132907,0.1628263232467202,0.24249482410279405,0.3190359918366696,0.3899284795887,-0.002886042688715316,-0.012521948903138696,-0.03062770754370178,-0.05912228542934418,-0.09961449260963731,0.10590934336684932,0.21240219696773333,0.32058670126351907,0.4303802850305128,0.5422790057883865,0.035460959728485016,0.07256439744461834,0.11199469916517904,0.1540236132882212,0.19904260099770632
1717770009508743762,0.08163645240536346,0.16241924239241873,0.24084587009775016,0.3145199095292608,0.3804209948685446,-0.0036521417834234353,-0.01585990023908945,-0.038658044762614835,-0.0738361569326529,-0.12199371904648451,0.10891420761013888,0.2130469880140308,0.3163308580814108,0.42021084359589334,0.5250982839798681,0.0466808499589226,0.09295710408551644,0.14100095881135694,0.19179085378720284,0.2456772399233719
1717770009592025756,0.08156804569405497,0.16177513448401368,0.23840167372693324,0.3084961465817169,0.369382151393594,-0.004641384088515308,-0.020046390897533288,-0.0482197319428703,-0.09003920961599665,-0.14440999336854302,0.09793639511804064,0.19605468229290254,0.2953419477214829,0.39585309516520667,0.4981027097835201,0.053481646948625436,0.108697848540558,0.16656601913313268,0.22737028423436811,0.29152311051004853
1717770009674332618,0.08146486339343212,0.16088162659698538,0.23542304571575773,0.30230218214276305,0.3599935227351685,-0.005828152300313704,-0.02475805943886862,-0.05800983643503291,-0.10481228101430783,-0.16260161572567502,0.09940913217944898,0.1942648265847103,0.28810110478483153,0.38248381190372704,0.4778687780686031,0.06487174573633156,0.12800676438631692,0.19216056979159044,0.2586615143074208,0.3279082599564909
1717770009756115674,0.08133953029020861,0.15996795209186293,0.23301509487078462,0.29859421748461074,0.3563091868588006,-0.007017440713807123,-0.028918927481244857,-0.0653524647738811,-0.11400713220602092,-0.1718158228725629,0.08948764095770097,0.17930757829630725,0.2703413123788167,0.36277989741792777,0.45714931922808727,0.06673458480300695,0.1345093797682201,0.20435041770714177,0.27664117259342147,0.35184949706505925
1717770009839412689,0.0812499189010068,0.15955190799270577,0.23264340718429036,0.2995968588444368,0.3605631797695033,-0.007781678239488997,-0.030848672237440828,-0.06725651111395127,-0.11405499097426348,-0.16845762155320368,0.09262782570084031,0.18174339284332242,0.27083808983610175,0.3615205609915774,0.454349044834495,0.07424771930950483,0.1451422782440844,0.2155222498633844,0.28689362945316976,0.35956995974755757
1717770009921987295,0.08126434832765221,0.15995875501644366,0.23460992093484256,0.3048344471535563,0.37086951764315446,-0.007706711276549522,-0.029503232596027464,-0.06267047296159439,-0.10444432146043431,-0.1525925303743198,0.08897236193273218,0.17956443130976482,0.27289325478343396,0.36914141315062904,0.46888886690246306,0.06743943408270697,0.13419984769673735,0.20102637542787502,0.26824743895278746,0.33616670324787695
1717770010005816459,0.08137044621327807,0.1608746213773793,0.23762358657935406,0.3114367912492445,0.3824748940611551,-0.006837285191022858,-0.025597576711133174,-0.05363567296378389,-0.08871403342350632,-0.12913539533374882,0.09999183486901206,0.1972107155659202,0.2954469515256638,0.3961452120218733,0.4997105520158053,0.06363166971557085,0.1230084809096609,0.18072117286263378,0.23786983653182733,0.2947498004897011
1717770010092879772,0.08149380358515103,0.16177290658176152,0.24029640974691527,0.31694769624397473,0.3918060554381025,-0.005623378314540193,-0.020848493194449657,-0.043496672080476015,-0.0718670585448879,-0.1046902624200627,0.09986272779323634,0.2017838330946516,0.3069181645191351,0.41518246130940967,0.5270995111895918,0.04979898825554618,0.09780294389543026,0.1448753256247018,0.19115575357460185,0.2368293377753377
1717770010174972057,0.08158820907874487,0.1624191702471286,0.24215208175238737,0.32069745386167997,0.3980849877751759,-0.0044612375379318985,-0.016512638816480518,-0.03448376489942115,-0.057105903924745405,-0.08342762457571974,0.11150922695211149,0.21966703495571366,0.32876727128915895,0.4401664550224489,0.5542615857292126,0.04001705789036659,0.07632247212759596,0.11058720333976993,0.14348408427268342,0.1752389599242682
1717770010260335922,0.08164901920853777,0.16282673284549834,0.24331111821877943,0.32303195389135164,0.4019942496162276,-0.003509731964864414,-0.01302169067324852,-0.02728354065680671,-0.0453459807717841,-0.0664871170756552,0.10884964828789452,0.21924775213220302,0.33243260195967966,0.44828749891929076,0.567375164719749,0.0257542372825486,0.04981477663766921,0.07278012360582962,0.09492178198151523,0.11647497046203864
1717770010339051961,0.08168587884306554,0.16307293158605807,0.24401280532288105,0.3244508955162643,0.4043819431506592,-0.0027777234258282843,-0.010346362648151716,-0.021765654338425828,-0.03631575524538707,-0.05343977666657379,0.11742101266735375,0.23059098564976782,0.34390766603899225,0.458957487316211,0.5762396984080267,0.018030997993740354,0.03418008024388443,0.049384332917829656,0.06416585525220399,0.07876276910101813
1717770010422036170,0.08170794780459166,0.1632217592116749,0.24443982220832394,0.325320432286009,0.40585501875471297,-0.002224391923754916,-0.008320450743261053,-0.017573452063587514,-0.02942804606872439,-0.043446797113605544,0.11112287340785633,0.2234783128544824,0.33831214485556216,0.45552646822037374,0.5757162274177253,0.012074310869959382,0.023747710248573233,0.035495382006254926,0.04763004902134777,0.06039446827748248
1717770010507179975,0.08172151557302217,0.1633135612791919,0.24470531138181126,0.3258652235670456,0.4067845850783268,-0.0018047924226087077,-0.006777705838698738,-0.01436634872118527,-0.024134339949097475,-0.03573182240417155,0.1181243538526785,0.23177901529823414,0.34534642278799216,0.460408894592595,0.5774541325985065,0.01221477737279006,0.024209340068054388,0.036791846946847825,0.050454750518246196,0.06544387127565993
1717770010590124368,0.08173000422389214,0.16337164378569524,0.24487476228165878,0.32621570846371695,0.40738675305949074,-0.0014826327678124,-0.005587163828211742,-0.01187895800606307,-0.02000884981940716,-0.029692095441196286,0.11061710909066068,0.22244593940463264,0.3368077250583443,0.45363587804201444,0.57355943573538,0.014904436471066892,0.029994972879166824,0.04515700769505926,0.059952011739582575,0.07410991891742588
1717770010673793077,0.08173547827644499,0.16340943020035162,0.24498594171131044,0.32644727608793633,0.4077873362162996,-0.0012312905773796884,-0.004653362416910017,-0.009918097585137741,-0.01674120011408612,-0.024887058561005572,0.11795329750507674,0.23156193820194196,0.3452557483341647,0.46056849147666085,0.5779698961378738,0.01276521337480227,0.02467832275597117,0.036349547805717676,0.04824473606535619,0.060678492115135804
1717770010759057998,0.08173909925167579,0.1634346937297386,0.2450607392529641,0.3266042501860689,0.40806036769246823,-0.0010318197847557589,-0.00390836451152169,-0.00834597859808995,-0.014109329726176189,-0.021000310208915192,0.1110754503787732,0.22338839782062703,0.33823411417276994,0.4555385916119506,0.5759198270488283,0.011488283249732851,0.022702432248835905,0.03356963350359715,0.043857328620185675,0.05343705976419608
1717770010840166568,0.08174158286805583,0.16345194763164556,0.24511233732102117,0.32671303284012904,0.4082506951274379,-0.0008708024540227488,-0.0033039109066213624,-0.0070643825927685575,-0.01195428872966619,-0.017804515409063946,0.1183661399509249,0.2323575633078307,0.34642029539401464,0.4621020704847655,0.579886450598222,0.008184402193369343,0.01569161586860782,0.022991386117940726,0.03050345357102497,0.03852627764815635
1717770010923448801,0.08174324497051179,0.1634640428729002,0.24514857348309058,0.3267899925950551,0.4083859366472077,-0.0007386665227921241,-0.0028054470433088023,-0.006002656799126191,-0.01016128744684236,-0.015134798088517708,0.11142343651393011,0.224079910856177,0.33926530312269915,0.45689110762070734,0.5775739590664606,0.007391090333669317,0.014497138286753745,0.02131001881503946,0.027919295850507956,0.03437438466978705
1717770011005388021,0.08174451279845817,0.16347265489875984,0.24517460929172227,0.32684543425501067,0.4084837214437963,-0.0006285052630710133,-0.002387902905083465,-0.005109331178959064,-0.008646313463448307,-0.012870007424440692,0.11862899482786082,0.23280527863859243,0.3469626242018959,0.46271265263607453,0.5805582944264073,0.005560021389127676,0.010775179190663378,0.01607485726875526,0.021845366877686085,0.028346373407390584
1717770011089735746,0.08174532523298982,0.16347887293128718,0.24519350831340425,0.326885893667722,0.40855529591018275,-0.0005352511396899236,-0.00203281720825462,-0.004346312017529263,-0.0073469287735341005,-0.010919726344687391,0.11146260744602705,0.2241645592439957,0.3394036296819694,0.45707224863146184,0.5777805210353568,0.006277510676956666,0.012393784052252107,0.01818209122361172,0.02341572400185152,0.02794810927921155
1717770011174151182,0.08174599913183482,0.16348349262185546,0.2452075004203903,0.32691582371547806,0.4086083469187181,-0.00045513670213020573,-0.001726376975920987,-0.003684967065701074,-0.006215984535160159,-0.009215389049979152,0.11863455072438107,0.2328530099416585,0.3471109243962692,0.4629893791977914,0.5809892787691943,0.0033446000679826235,0.006236267141124884,0.008964403452431985,0.011880799339018719,0.015257641293460762
